   Dia   Mês   Ano   Hora   Chuva
    02    03  2023    11        0.000000
    02    03  2023    12        0.000000
    02    03  2023    13        0.000000
    02    03  2023    14        0.000000
    02    03  2023    15        0.000000
    02    03  2023    16        0.800000
    02    03  2023    17        2.200000
    02    03  2023    18        0.000000
    02    03  2023    19        0.000000
    02    03  2023    20        0.000000
    02    03  2023    21        0.000000
    02    03  2023    22        1.200000
    02    03  2023    23        0.600000
    03    03  2023    00        0.000000
    03    03  2023    01        0.000000
    03    03  2023    02        0.200000
    03    03  2023    03        0.000000
    03    03  2023    04        0.000000
    03    03  2023    05        0.000000
    03    03  2023    06        0.000000
    03    03  2023    07        0.000000
    03    03  2023    08        0.000000
    03    03  2023    09        0.000000
    03    03  2023    10        0.000000
    03    03  2023    11        0.000000
    03    03  2023    12        0.000000
    03    03  2023    13        0.000000
    03    03  2023    14        0.000000
    03    03  2023    15        0.200000
    03    03  2023    16        0.000000
    03    03  2023    17        0.800000
    03    03  2023    18        0.200000
    03    03  2023    19        0.000000
    03    03  2023    20        0.400000
    03    03  2023    21        0.200000
    03    03  2023    22        0.000000
    03    03  2023    23        0.000000
    04    03  2023    00        0.000000
    04    03  2023    01        0.000000
    04    03  2023    02        0.200000
    04    03  2023    03        0.000000
    04    03  2023    04        0.000000
    04    03  2023    05        0.000000
    04    03  2023    06        0.000000
    04    03  2023    07        0.000000
    04    03  2023    08        0.000000
    04    03  2023    09        0.000000
    04    03  2023    10        0.000000
    04    03  2023    11        0.800000
    04    03  2023    12        1.600000
    04    03  2023    13        4.800000
    04    03  2023    14        0.000000
    04    03  2023    15        0.000000
    04    03  2023    16        0.000000
    04    03  2023    17       17.600000
    04    03  2023    18        0.000000
    04    03  2023    19        0.000000
    04    03  2023    20        0.000000
    04    03  2023    21        0.000000
    04    03  2023    22        0.000000
    04    03  2023    23        0.200000
    05    03  2023    00        0.000000
    05    03  2023    01        0.000000
    05    03  2023    02        0.000000
    05    03  2023    03        0.000000
    05    03  2023    04        0.000000
    05    03  2023    05        0.000000
    05    03  2023    06        0.000000
    05    03  2023    07        0.000000
    05    03  2023    08        0.000000
    05    03  2023    09        0.000000
    05    03  2023    10        0.000000
    05    03  2023    11        0.000000
    05    03  2023    12        0.000000
    05    03  2023    13        0.000000
    05    03  2023    14        0.000000
    05    03  2023    15        0.000000
    05    03  2023    16        0.200000
    05    03  2023    17        0.000000
    05    03  2023    18        0.000000
    05    03  2023    19        0.000000
    05    03  2023    20        0.000000
    05    03  2023    21        0.000000
    05    03  2023    22        0.000000
    05    03  2023    23        0.000000
    06    03  2023    00        0.000000
    06    03  2023    01        0.000000
    06    03  2023    02        0.000000
    06    03  2023    03        0.200000
    06    03  2023    04        0.200000
    06    03  2023    05        0.000000
    06    03  2023    06        0.200000
    06    03  2023    07        0.000000
    06    03  2023    08        0.200000
    06    03  2023    09        0.000000
    06    03  2023    10        0.000000
    06    03  2023    11        0.000000
    06    03  2023    12        0.000000
    06    03  2023    13        0.000000
    06    03  2023    14       -1.000000
    06    03  2023    15        0.000000
    06    03  2023    16        0.000000
    06    03  2023    17        0.000000
    06    03  2023    18        0.200000
    06    03  2023    19        0.800000
    06    03  2023    20        0.000000
    06    03  2023    21        0.000000
    06    03  2023    22        0.200000
    06    03  2023    23        0.000000
    07    03  2023    00        0.000000
    07    03  2023    01        0.000000
    07    03  2023    02        0.000000
    07    03  2023    03        0.000000
    07    03  2023    04        0.000000
    07    03  2023    05        0.000000
    07    03  2023    06        0.000000
    07    03  2023    07        0.000000
    07    03  2023    08        0.000000
    07    03  2023    09        0.000000
    07    03  2023    10        0.200000
    07    03  2023    11        0.000000
    07    03  2023    12        0.000000
    07    03  2023    13        0.000000
    07    03  2023    14        0.000000
    07    03  2023    15        0.000000
    07    03  2023    16        0.000000
    07    03  2023    17        0.800000
    07    03  2023    18        0.000000
    07    03  2023    19        0.000000
    07    03  2023    20        0.000000
    07    03  2023    21        0.000000
    07    03  2023    22        0.000000
    07    03  2023    23        0.000000
    08    03  2023    00        0.000000
    08    03  2023    01        0.000000
    08    03  2023    02        0.200000
    08    03  2023    03        0.000000
    08    03  2023    04        0.000000
    08    03  2023    05        0.000000
    08    03  2023    06        0.000000
    08    03  2023    07        0.000000
    08    03  2023    08        0.000000
    08    03  2023    09        0.000000
    08    03  2023    10        0.000000
    08    03  2023    11        0.000000
    08    03  2023    12        0.000000
    08    03  2023    13        0.000000
    08    03  2023    14        2.800000
    08    03  2023    15        8.200000
    08    03  2023    16        0.200000
    08    03  2023    17        0.000000
    08    03  2023    18        0.200000
    08    03  2023    19        0.600000
    08    03  2023    20       -1.000000
    08    03  2023    21        0.800000
    08    03  2023    22        2.000000
    08    03  2023    23        0.600000
    09    03  2023    00        0.400000
    09    03  2023    01        0.400000
    09    03  2023    02        0.400000
    09    03  2023    03        0.400000
    09    03  2023    04        0.000000
    09    03  2023    05        0.000000
    09    03  2023    06        0.000000
    09    03  2023    07        0.000000
    09    03  2023    08        0.000000
    09    03  2023    09        0.000000
